node_id,x,y,z,ux,uy,uz
84,0.0,-10.0,16.66666666666667,0.4891681375809837,0.0,0.0
85,0.0,-12.5,20.0,0.5868298255460561,0.0,0.0
86,10.0,-12.4625,19.93999999999999,0.5851038910568938,3.687882497948629e-05,-0.30478681285043807
87,10.0,-9.97,19.93999999999999,0.5850958063393811,2.947403008023533e-05,-0.3047839291737118
88,0.0,-10.0,20.0,0.5868217171337574,0.0,0.0
89,0.0,-12.5,23.333333333333343,0.6844572359641496,0.0,0.0
90,10.0,-12.4625,23.26333333333333,0.6824099266719065,1.5010782185267096e-05,-0.304781968560463
91,10.0,-9.97,23.26333333333333,0.682406737198829,1.1972638001502525e-05,-0.30477911784665024
92,0.0,-10.0,23.333333333333343,0.6844541126252613,0.0,0.0
93,0.0,-12.5,26.66666666666667,0.7820778448306109,0.0,0.0
94,10.0,-12.4625,26.586666666666666,0.7797088403128335,-6.874231473440504e-06,-0.30477144322774524
95,10.0,-9.97,26.586666666666666,0.7797106990377936,-5.539542673703563e-06,-0.3047686166780673
96,0.0,-10.0,26.66666666666667,0.7820798626950556,0.0,0.0
97,0.0,-12.5,30.0,0.8797054636842403,0.0,0.0
98,10.0,-12.4625,29.90999999999999,0.8770143019707135,-2.8708806445845795e-05,-0.3047551868437139
99,10.0,-9.97,29.90999999999999,0.8770215827045861,-2.2992280098499495e-05,-0.3047524112044158
100,0.0,-10.0,30.0,0.8797129957115947,0.0,0.0
101,0.0,-12.5,33.33333333333334,0.9773523424887752,0.0,0.0
102,10.0,-12.4625,33.23333333333333,0.9743384248012176,-5.0357198479996415e-05,-0.3047331293033904
103,10.0,-9.97,33.23333333333333,0.9743519524082775,-4.0230358155135045e-05,-0.3047304896952114
104,0.0,-10.0,33.33333333333334,0.9773662121915407,0.0,0.0
105,0.0,-12.5,36.66666666666667,1.0750265249437723,0.0,0.0
106,10.0,-12.4625,36.556666666666665,1.071689113915792,-7.153657850097737e-05,-0.3047051704600313
107,10.0,-9.97,36.556666666666665,1.0717114679150221,-5.694822853524959e-05,-0.3047028652244937
